'Elapsed time','ECG I','ECG I filtered'
'0:07.108',-0.005,-0.085
'0:07.110',-0.045,-0.085
'0:07.112',-0.025,-0.085
'0:07.114',0.075,-0.080
'0:07.116',0.120,-0.070
'0:07.118',0.130,-0.065
'0:07.120',0.090,-0.055
'0:07.122',0.080,-0.055
'0:07.124',0.025,-0.055
'0:07.126',-0.030,-0.065
'0:07.128',-0.065,-0.080
'0:07.130',-0.070,-0.095
'0:07.132',-0.040,-0.105
'0:07.134',0.025,-0.100
'0:07.136',0.075,-0.085
'0:07.138',0.135,-0.045
'0:07.140',0.165,0.010
'0:07.142',0.220,0.080
'0:07.144',0.360,0.160
'0:07.146',0.290,0.235
'0:07.148',0.315,0.305
'0:07.150',0.465,0.360
'0:07.152',0.535,0.390
'0:07.154',0.540,0.390
'0:07.156',0.530,0.370
'0:07.158',0.460,0.325
'0:07.160',0.370,0.260
'0:07.162',0.265,0.180
'0:07.164',0.210,0.095
'0:07.166',0.085,0.010
'0:07.168',0.005,-0.070
'0:07.170',-0.105,-0.145
'0:07.172',-0.235,-0.205
'0:07.174',-0.245,-0.255
'0:07.176',-0.125,-0.290
'0:07.178',-0.105,-0.310
'0:07.180',-0.170,-0.310
'0:07.182',-0.170,-0.305
'0:07.184',-0.145,-0.285
'0:07.186',-0.175,-0.255
'0:07.188',-0.150,-0.225
'0:07.190',-0.170,-0.195
'0:07.192',-0.110,-0.170
'0:07.194',-0.030,-0.145
'0:07.196',0.060,-0.120
'0:07.198',0.075,-0.105
'0:07.200',0.085,-0.095
'0:07.202',0.060,-0.080
'0:07.204',0.045,-0.070
'0:07.206',-0.015,-0.060
'0:07.208',-0.010,-0.050
'0:07.210',0.045,-0.045
'0:07.212',0.020,-0.035
'0:07.214',0.030,-0.030
'0:07.216',0.100,-0.025
'0:07.218',0.185,-0.025
'0:07.220',0.120,-0.025
'0:07.222',0.100,-0.025
'0:07.224',0.025,-0.025
'0:07.226',-0.005,-0.030
'0:07.228',0.040,-0.030
'0:07.230',0.035,-0.030
'0:07.232',0.000,-0.025
'0:07.234',0.075,-0.025
'0:07.236',0.180,-0.025
'0:07.238',0.115,-0.020
'0:07.240',0.100,-0.020
'0:07.242',0.085,-0.015
'0:07.244',0.045,-0.010
'0:07.246',0.005,-0.010
'0:07.248',0.055,-0.005
'0:07.250',0.025,0.000
'0:07.252',0.090,0.005
'0:07.254',0.095,0.005
'0:07.256',0.160,0.010
'0:07.258',0.155,0.010
'0:07.260',0.150,0.010
'0:07.262',0.105,0.010
'0:07.264',0.080,0.005
'0:07.266',0.035,0.005
'0:07.268',0.025,0.005
'0:07.270',0.050,0.010
'0:07.272',0.085,0.010
'0:07.274',0.065,0.010
'0:07.276',0.130,0.010
'0:07.278',0.165,0.015
'0:07.280',0.185,0.015
'0:07.282',0.130,0.015
'0:07.284',0.125,0.015
'0:07.286',0.010,0.020
'0:07.288',0.020,0.025
'0:07.290',0.015,0.025
'0:07.292',0.070,0.030
'0:07.294',0.120,0.035
'0:07.296',0.170,0.040
'0:07.298',0.175,0.040
'0:07.300',0.205,0.040
'0:07.302',0.140,0.045
'0:07.304',0.090,0.045
'0:07.306',0.015,0.045
'0:07.308',0.045,0.045
'0:07.310',0.065,0.045
'0:07.312',0.115,0.045
'0:07.314',0.140,0.050
'0:07.316',0.200,0.050
'0:07.318',0.160,0.050
'0:07.320',0.145,0.050
'0:07.322',0.150,0.050
'0:07.324',0.110,0.055
'0:07.326',0.055,0.060
'0:07.328',0.045,0.065
'0:07.330',0.080,0.070
'0:07.332',0.145,0.080
'0:07.334',0.160,0.085
'0:07.336',0.225,0.095
'0:07.338',0.210,0.100
'0:07.340',0.175,0.100
'0:07.342',0.135,0.100
'0:07.344',0.095,0.100
'0:07.346',0.070,0.100
'0:07.348',0.080,0.100
'0:07.350',0.080,0.110
'0:07.352',0.155,0.115
'0:07.354',0.255,0.130
'0:07.356',0.310,0.145
'0:07.358',0.295,0.165
'0:07.360',0.260,0.180
'0:07.362',0.190,0.190
'0:07.364',0.150,0.200
'0:07.366',0.160,0.200
'0:07.368',0.195,0.205
'0:07.370',0.230,0.200
'0:07.372',0.235,0.205
'0:07.374',0.285,0.205
'0:07.376',0.295,0.215
'0:07.378',0.285,0.225
'0:07.380',0.250,0.235
'0:07.382',0.280,0.245
'0:07.384',0.275,0.255
'0:07.386',0.250,0.260
'0:07.388',0.200,0.260
'0:07.390',0.205,0.255
'0:07.392',0.240,0.245
'0:07.394',0.300,0.235
'0:07.396',0.310,0.225
'0:07.398',0.285,0.220
'0:07.400',0.255,0.215
'0:07.402',0.185,0.215
'0:07.404',0.215,0.220
'0:07.406',0.170,0.225
'0:07.408',0.170,0.230
'0:07.410',0.230,0.230
'0:07.412',0.220,0.230
'0:07.414',0.290,0.230
'0:07.416',0.285,0.220
'0:07.418',0.285,0.215
'0:07.420',0.215,0.205
'0:07.422',0.140,0.195
'0:07.424',0.080,0.180
'0:07.426',0.110,0.170
'0:07.428',0.080,0.160
'0:07.430',0.090,0.145
'0:07.432',0.110,0.135
'0:07.434',0.160,0.125
'0:07.436',0.135,0.115
'0:07.438',0.190,0.105
'0:07.440',0.105,0.095
'0:07.442',0.085,0.085
'0:07.444',-0.015,0.075
'0:07.446',-0.020,0.070
'0:07.448',-0.045,0.060
'0:07.450',-0.060,0.050
'0:07.452',-0.045,0.045
'0:07.454',0.060,0.035
'0:07.456',0.075,0.030
'0:07.458',0.070,0.025
'0:07.460',0.015,0.025
'0:07.462',-0.060,0.025
'0:07.464',-0.055,0.025
'0:07.466',-0.105,0.030
'0:07.468',-0.090,0.030
'0:07.470',-0.050,0.025
'0:07.472',-0.025,0.025
'0:07.474',0.010,0.020
'0:07.476',0.015,0.015
'0:07.478',-0.025,0.010
'0:07.480',-0.050,0.005
'0:07.482',-0.040,0.000
'0:07.484',-0.095,0.000
'0:07.486',-0.115,0.005
'0:07.488',-0.130,0.005
'0:07.490',-0.080,0.010
'0:07.492',-0.065,0.010
'0:07.494',-0.025,0.010
'0:07.496',-0.025,0.005
'0:07.498',-0.015,-0.005
'0:07.500',-0.020,-0.015
'0:07.502',-0.065,-0.025
'0:07.504',-0.160,-0.030
'0:07.506',-0.195,-0.035
'0:07.508',-0.200,-0.035
'0:07.510',-0.150,-0.030
'0:07.512',-0.105,-0.025
'0:07.514',0.020,-0.020
'0:07.516',-0.020,-0.010
'0:07.518',-0.030,-0.010
'0:07.520',-0.065,-0.005
'0:07.522',-0.085,-0.005
'0:07.524',-0.170,-0.005
'0:07.526',-0.175,-0.005
'0:07.528',-0.180,-0.005
'0:07.530',-0.175,-0.005
'0:07.532',-0.150,0.000
'0:07.534',-0.045,0.000
'0:07.536',-0.040,0.005
'0:07.538',-0.070,0.005
'0:07.540',-0.090,0.000
'0:07.542',-0.140,0.000
'0:07.544',-0.180,-0.005
'0:07.546',-0.195,-0.005
'0:07.548',-0.180,-0.005
'0:07.550',-0.140,0.000
'0:07.552',-0.120,0.000
'0:07.554',-0.040,0.005
'0:07.556',-0.050,0.010
'0:07.558',-0.025,0.010
'0:07.560',-0.140,0.010
'0:07.562',-0.160,0.005
'0:07.564',-0.230,0.000
'0:07.566',-0.210,-0.005
'0:07.568',-0.210,-0.010
'0:07.570',-0.170,-0.015
'0:07.572',-0.190,-0.015
'0:07.574',-0.085,-0.015
'0:07.576',-0.050,-0.005
'0:07.578',-0.015,0.000
'0:07.580',-0.165,0.010
'0:07.582',-0.155,0.020
'0:07.584',-0.225,0.025
'0:07.586',-0.240,0.025
'0:07.588',-0.235,0.025
'0:07.590',-0.160,0.020
'0:07.592',-0.135,0.015
'0:07.594',-0.060,0.010
'0:07.596',-0.105,0.005
'0:07.598',-0.105,0.005
'0:07.600',-0.135,0.005
'0:07.602',-0.225,0.005
'0:07.604',-0.230,0.005
'0:07.606',-0.240,0.010
'0:07.608',-0.245,0.010
'0:07.610',-0.210,0.010
'0:07.612',-0.170,0.010
'0:07.614',-0.140,0.010
'0:07.616',-0.160,0.005
'0:07.618',-0.175,0.005
'0:07.620',-0.210,0.000
'0:07.622',-0.290,0.000
'0:07.624',-0.280,0.005
'0:07.626',-0.210,0.010
'0:07.628',-0.220,0.010
'0:07.630',-0.175,0.015
'0:07.632',-0.180,0.015
'0:07.634',-0.150,0.015
'0:07.636',-0.180,0.010
'0:07.638',-0.185,0.000
'0:07.640',-0.260,-0.005
'0:07.642',-0.290,-0.010
'0:07.644',-0.285,-0.015
'0:07.646',-0.315,-0.015
'0:07.648',-0.255,-0.015
'0:07.650',-0.245,-0.010
'0:07.652',-0.255,-0.005
'0:07.654',-0.200,0.000
'0:07.656',-0.155,0.000
'0:07.658',-0.240,0.000
'0:07.660',-0.295,-0.005
'0:07.662',-0.305,-0.010
'0:07.664',-0.360,-0.020
'0:07.666',-0.355,-0.025
'0:07.668',-0.305,-0.025
'0:07.670',-0.280,-0.025
'0:07.672',-0.310,-0.020
'0:07.674',-0.260,-0.010
'0:07.676',-0.190,-0.005
'0:07.678',-0.215,0.005
'0:07.680',-0.275,0.010
'0:07.682',-0.330,0.010
'0:07.684',-0.390,0.010
'0:07.686',-0.350,0.000
'0:07.688',-0.340,-0.005
'0:07.690',-0.365,-0.015
'0:07.692',-0.265,-0.025
'0:07.694',-0.225,-0.030
'0:07.696',-0.255,-0.030
'0:07.698',-0.305,-0.030
'0:07.700',-0.320,-0.030
'0:07.702',-0.405,-0.025
'0:07.704',-0.435,-0.025
'0:07.706',-0.425,-0.020
'0:07.708',-0.365,-0.020
'0:07.710',-0.310,-0.025
'0:07.712',-0.260,-0.025
'0:07.714',-0.285,-0.030
'0:07.716',-0.300,-0.030
'0:07.718',-0.350,-0.025
'0:07.720',-0.375,-0.020
'0:07.722',-0.435,-0.015
'0:07.724',-0.420,-0.015
'0:07.726',-0.430,-0.010
'0:07.728',-0.415,-0.010
'0:07.730',-0.375,-0.015
'0:07.732',-0.340,-0.020
'0:07.734',-0.355,-0.030
'0:07.736',-0.340,-0.035
'0:07.738',-0.320,-0.040
'0:07.740',-0.405,-0.040
'0:07.742',-0.430,-0.030
'0:07.744',-0.465,-0.020
'0:07.746',-0.450,-0.010
'0:07.748',-0.435,0.000
'0:07.750',-0.415,0.005
'0:07.752',-0.315,0.005
'0:07.754',-0.320,0.000
'0:07.756',-0.330,-0.015
'0:07.758',-0.440,-0.035
'0:07.760',-0.455,-0.050
'0:07.762',-0.515,-0.065
'0:07.764',-0.525,-0.075
'0:07.766',-0.515,-0.075
'0:07.768',-0.470,-0.065
'0:07.770',-0.450,-0.050
'0:07.772',-0.405,-0.030
'0:07.774',-0.330,-0.015
'0:07.776',-0.355,-0.005
'0:07.778',-0.430,0.005
'0:07.780',-0.485,0.000
'0:07.782',-0.490,-0.010
'0:07.784',-0.545,-0.020
'0:07.786',-0.535,-0.035
'0:07.788',-0.505,-0.045
'0:07.790',-0.480,-0.050
'0:07.792',-0.425,-0.050
'0:07.794',-0.405,-0.045
'0:07.796',-0.425,-0.035
'0:07.798',-0.425,-0.020
'0:07.800',-0.500,-0.010
'0:07.802',-0.540,-0.005
'0:07.804',-0.595,-0.010
'0:07.806',-0.525,-0.015
'0:07.808',-0.500,-0.030
'0:07.810',-0.505,-0.040
'0:07.812',-0.465,-0.055
'0:07.814',-0.435,-0.065
'0:07.816',-0.485,-0.065
'0:07.818',-0.510,-0.060
'0:07.820',-0.535,-0.050
'0:07.822',-0.605,-0.040
'0:07.824',-0.550,-0.020
'0:07.826',-0.565,-0.010
'0:07.828',-0.525,0.000
'0:07.830',-0.495,0.005
'0:07.832',-0.445,0.000
'0:07.834',-0.465,-0.005
'0:07.836',-0.430,-0.015
'0:07.838',-0.495,-0.020
'0:07.840',-0.520,-0.030
'0:07.842',-0.565,-0.030
'0:07.844',-0.610,-0.030
'0:07.846',-0.620,-0.025
'0:07.848',-0.570,-0.015
'0:07.850',-0.570,-0.010
'0:07.852',-0.465,-0.005
'0:07.854',-0.460,0.000
'0:07.856',-0.475,-0.005
'0:07.858',-0.555,-0.005
'0:07.860',-0.605,-0.010
'0:07.862',-0.635,-0.015
'0:07.864',-0.540,-0.015
'0:07.866',-0.660,-0.020
'0:07.868',-0.580,-0.020
'0:07.870',-0.545,-0.020
'0:07.872',-0.505,-0.025
'0:07.874',-0.555,-0.025
'0:07.876',-0.595,-0.035
'0:07.878',-0.605,-0.040
'0:07.880',-0.580,-0.050
'0:07.882',-0.715,-0.060
'0:07.884',-0.685,-0.065
'0:07.886',-0.685,-0.070
'0:07.888',-0.655,-0.070
'0:07.890',-0.695,-0.065
'0:07.892',-0.575,-0.060
'0:07.894',-0.580,-0.060
'0:07.896',-0.620,-0.055
'0:07.898',-0.685,-0.055
'0:07.900',-0.700,-0.060
'0:07.902',-0.715,-0.065
'0:07.904',-0.760,-0.075
'0:07.906',-0.775,-0.080
'0:07.908',-0.705,-0.085
'0:07.910',-0.655,-0.090
'0:07.912',-0.600,-0.090
'0:07.914',-0.660,-0.090
'0:07.916',-0.625,-0.085
'0:07.918',-0.680,-0.080
'0:07.920',-0.710,-0.075
'0:07.922',-0.790,-0.075
'0:07.924',-0.850,-0.075
'0:07.926',-0.765,-0.075
'0:07.928',-0.775,-0.080
'0:07.930',-0.685,-0.080
'0:07.932',-0.615,-0.085
'0:07.934',-0.635,-0.085
'0:07.936',-0.690,-0.090
'0:07.938',-0.770,-0.090
'0:07.940',-0.805,-0.090
'0:07.942',-0.870,-0.090
'0:07.944',-0.835,-0.095
'0:07.946',-0.850,-0.095
'0:07.948',-0.770,-0.100
'0:07.950',-0.685,-0.100
'0:07.952',-0.695,-0.105
'0:07.954',-0.680,-0.105
'0:07.956',-0.710,-0.110
'0:07.958',-0.775,-0.105
'0:07.960',-0.835,-0.100
'0:07.962',-0.900,-0.090
'0:07.964',-0.900,-0.070
'0:07.966',-0.805,-0.035
'0:07.968',-0.670,0.010
'0:07.970',-0.550,0.065
'0:07.972',-0.495,0.135
'0:07.974',-0.425,0.205
'0:07.976',-0.325,0.275
'0:07.978',-0.320,0.340
'0:07.980',-0.330,0.380
'0:07.982',-0.345,0.400
'0:07.984',-0.425,0.390
'0:07.986',-0.490,0.350
'0:07.988',-0.540,0.280
'0:07.990',-0.500,0.190
'0:07.992',-0.610,0.090
'0:07.994',-0.665,-0.015
'0:07.996',-0.775,-0.115
'0:07.998',-0.950,-0.200
'0:08.000',-1.165,-0.265
'0:08.002',-1.195,-0.305
'0:08.004',-1.180,-0.325
'0:08.006',-1.095,-0.325
'0:08.008',-1.060,-0.310
'0:08.010',-0.990,-0.295
'0:08.012',-0.940,-0.270
'0:08.014',-0.935,-0.245
'0:08.016',-0.975,-0.225
'0:08.018',-0.985,-0.200
'0:08.020',-1.065,-0.180
'0:08.022',-1.005,-0.160
'0:08.024',-0.990,-0.140
'0:08.026',-0.965,-0.125
'0:08.028',-0.875,-0.105
'0:08.030',-0.845,-0.090
'0:08.032',-0.825,-0.080
'0:08.034',-0.785,-0.070
'0:08.036',-0.860,-0.065
'0:08.038',-0.935,-0.065
'0:08.040',-0.990,-0.060
'0:08.042',-0.895,-0.060
'0:08.044',-0.940,-0.060
'0:08.046',-0.935,-0.060
'0:08.048',-0.940,-0.060
'0:08.050',-0.835,-0.060
'0:08.052',-0.815,-0.065
'0:08.054',-0.855,-0.065
'0:08.056',-0.875,-0.070
'0:08.058',-0.875,-0.070
'0:08.060',-0.980,-0.070
'0:08.062',-0.985,-0.070
'0:08.064',-0.970,-0.065
'0:08.066',-0.910,-0.060
'0:08.068',-0.940,-0.055
'0:08.070',-0.855,-0.050
'0:08.072',-0.855,-0.050
'0:08.074',-0.860,-0.050
'0:08.076',-0.870,-0.055
'0:08.078',-0.935,-0.065
'0:08.080',-1.015,-0.070
'0:08.082',-1.040,-0.075
'0:08.084',-1.030,-0.075
'0:08.086',-0.960,-0.070
'0:08.088',-0.930,-0.060
'0:08.090',-0.860,-0.050
'0:08.092',-0.875,-0.040
'0:08.094',-0.915,-0.030
'0:08.096',-0.910,-0.020
'0:08.098',-0.975,-0.020
'0:08.100',-0.920,-0.020
'0:08.102',-1.030,-0.025
'0:08.104',-1.030,-0.030
'0:08.106',-0.940,-0.030
'0:08.108',-0.980,-0.030
'0:08.110',-0.855,-0.025
'0:08.112',-0.875,-0.020
'0:08.114',-0.915,-0.015
'0:08.116',-0.985,-0.010
'0:08.118',-0.960,-0.010
'0:08.120',-1.000,-0.010
'0:08.122',-1.050,-0.015
'0:08.124',-1.020,-0.020
'0:08.126',-0.990,-0.025
'0:08.128',-0.965,-0.030
'0:08.130',-0.925,-0.025
'0:08.132',-0.900,-0.020
'0:08.134',-0.865,-0.010
'0:08.136',-0.920,0.005
'0:08.138',-1.000,0.015
'0:08.140',-1.060,0.025
'0:08.142',-1.035,0.035
'0:08.144',-1.010,0.030
'0:08.146',-0.965,0.025
'0:08.148',-0.960,0.020
'0:08.150',-0.910,0.010
'0:08.152',-0.900,0.005
'0:08.154',-0.915,0.000
'0:08.156',-0.960,0.005
'0:08.158',-0.975,0.005
'0:08.160',-1.060,0.015
'0:08.162',-1.075,0.020
'0:08.164',-1.075,0.030
'0:08.166',-1.015,0.035
'0:08.168',-0.920,0.040
'0:08.170',-0.850,0.040
'0:08.172',-0.865,0.045
'0:08.174',-0.885,0.050
'0:08.176',-0.975,0.060
'0:08.178',-0.950,0.070
'0:08.180',-1.010,0.080
'0:08.182',-1.015,0.090
'0:08.184',-1.010,0.100
'0:08.186',-0.960,0.105
'0:08.188',-0.930,0.110
'0:08.190',-0.830,0.115
'0:08.192',-0.835,0.115
'0:08.194',-0.840,0.120
'0:08.196',-0.890,0.125
'0:08.198',-0.950,0.135
'0:08.200',-0.980,0.150
'0:08.202',-1.000,0.160
'0:08.204',-0.990,0.175
'0:08.206',-0.875,0.185
'0:08.208',-0.825,0.190
'0:08.210',-0.820,0.195
'0:08.212',-0.825,0.190
'0:08.214',-0.855,0.185
'0:08.216',-0.890,0.180
'0:08.218',-0.950,0.175
'0:08.220',-0.970,0.170
'0:08.222',-0.980,0.175
'0:08.224',-0.930,0.180
'0:08.226',-0.880,0.190
'0:08.228',-0.850,0.195
'0:08.230',-0.865,0.200
'0:08.232',-0.875,0.200
'0:08.234',-0.855,0.195
'0:08.236',-0.920,0.185
'0:08.238',-1.000,0.170
'0:08.240',-0.995,0.155
'0:08.242',-1.050,0.135
'0:08.244',-1.015,0.120
'0:08.246',-0.990,0.110
'0:08.248',-0.955,0.105
'0:08.250',-0.975,0.105
'0:08.252',-0.975,0.105
'0:08.254',-0.960,0.105
'0:08.256',-1.005,0.105
'0:08.258',-1.105,0.100
'0:08.260',-1.110,0.095
'0:08.262',-1.120,0.080
'0:08.264',-1.110,0.065
'0:08.266',-1.115,0.050
'0:08.268',-1.075,0.030
'0:08.270',-1.080,0.020
'0:08.272',-1.105,0.005
'0:08.274',-1.120,0.000
'0:08.276',-1.115,-0.005
'0:08.278',-1.185,-0.005
'0:08.280',-1.245,-0.005
'0:08.282',-1.230,-0.005
'0:08.284',-1.170,-0.005
'0:08.286',-1.210,-0.010
'0:08.288',-1.140,-0.015
'0:08.290',-1.145,-0.020
'0:08.292',-1.150,-0.025
'0:08.294',-1.185,-0.030
'0:08.296',-1.240,-0.035
'0:08.298',-1.305,-0.035
'0:08.300',-1.260,-0.035
'0:08.302',-1.270,-0.035
'0:08.304',-1.295,-0.035
'0:08.306',-1.265,-0.030
'0:08.308',-1.140,-0.030
'0:08.310',-1.135,-0.035
'0:08.312',-1.160,-0.035
'0:08.314',-1.195,-0.040
'0:08.316',-1.295,-0.045
'0:08.318',-1.315,-0.050
'0:08.320',-1.325,-0.060
'0:08.322',-1.345,-0.065
'0:08.324',-1.320,-0.070
'0:08.326',-1.260,-0.070
'0:08.328',-1.195,-0.070
'0:08.330',-1.185,-0.070
'0:08.332',-1.205,-0.070
'0:08.334',-1.245,-0.065
'0:08.336',-1.265,-0.065
'0:08.338',-1.385,-0.060
'0:08.340',-1.345,-0.050
'0:08.342',-1.310,-0.045
'0:08.344',-1.320,-0.040
'0:08.346',-1.285,-0.040
'0:08.348',-1.215,-0.040
'0:08.350',-1.210,-0.040
'0:08.352',-1.190,-0.045
'0:08.354',-1.270,-0.045
'0:08.356',-1.295,-0.050
'0:08.358',-1.340,-0.050
'0:08.360',-1.355,-0.050
'0:08.362',-1.335,-0.045
'0:08.364',-1.325,-0.040
'0:08.366',-1.300,-0.035
'0:08.368',-1.220,-0.025
'0:08.370',-1.270,-0.025
'0:08.372',-1.205,-0.020
'0:08.374',-1.225,-0.025
'0:08.376',-1.295,-0.030
'0:08.378',-1.380,-0.035
'0:08.380',-1.380,-0.040
'0:08.382',-1.355,-0.045
'0:08.384',-1.320,-0.045
'0:08.386',-1.310,-0.045
'0:08.388',-1.275,-0.040
'0:08.390',-1.270,-0.035
'0:08.392',-1.235,-0.030
'0:08.394',-1.310,-0.030
'0:08.396',-1.255,-0.025
'0:08.398',-1.375,-0.025
'0:08.400',-1.405,-0.030
'0:08.402',-1.370,-0.030
'0:08.404',-1.320,-0.035
'0:08.406',-1.310,-0.035
'0:08.408',-1.285,-0.030
'0:08.410',-1.285,-0.030
'0:08.412',-1.285,-0.025
'0:08.414',-1.345,-0.025
'0:08.416',-1.275,-0.025
'0:08.418',-1.355,-0.025
'0:08.420',-1.410,-0.025
'0:08.422',-1.380,-0.025
'0:08.424',-1.330,-0.025
'0:08.426',-1.320,-0.025
'0:08.428',-1.255,-0.020
'0:08.430',-1.255,-0.015
'0:08.432',-1.260,-0.010
'0:08.434',-1.340,-0.005
'0:08.436',-1.340,-0.005
'0:08.438',-1.380,-0.005
'0:08.440',-1.330,-0.005
'0:08.442',-1.395,-0.010
'0:08.444',-1.360,-0.015
'0:08.446',-1.280,-0.020
'0:08.448',-1.275,-0.020
'0:08.450',-1.255,-0.015
'0:08.452',-1.280,-0.015
'0:08.454',-1.370,-0.005
'0:08.456',-1.325,0.000
'0:08.458',-1.380,0.005
'0:08.460',-1.410,0.005
'0:08.462',-1.380,0.005
'0:08.464',-1.360,0.000
'0:08.466',-1.330,-0.005
'0:08.468',-1.285,-0.010
'0:08.470',-1.275,-0.020
'0:08.472',-1.315,-0.020
'0:08.474',-1.355,-0.020
'0:08.476',-1.400,-0.020
'0:08.478',-1.450,-0.015
'0:08.480',-1.415,-0.010
'0:08.482',-1.370,-0.005
'0:08.484',-1.355,-0.005
'0:08.486',-1.320,0.000
'0:08.488',-1.285,0.000
'0:08.490',-1.300,-0.005
'0:08.492',-1.305,-0.005
'0:08.494',-1.385,-0.010
'0:08.496',-1.360,-0.015
'0:08.498',-1.430,-0.015
'0:08.500',-1.430,-0.015
'0:08.502',-1.430,-0.015
'0:08.504',-1.390,-0.015
'0:08.506',-1.350,-0.020
'0:08.508',-1.335,-0.020
'0:08.510',-1.325,-0.020
'0:08.512',-1.275,-0.020
'0:08.514',-1.400,-0.020
'0:08.516',-1.405,-0.020
'0:08.518',-1.450,-0.025
'0:08.520',-1.455,-0.025
'0:08.522',-1.420,-0.025
'0:08.524',-1.380,-0.025
'0:08.526',-1.325,-0.020
'0:08.528',-1.300,-0.020
'0:08.530',-1.350,-0.010
'0:08.532',-1.345,-0.005
'0:08.534',-1.395,0.005
'0:08.536',-1.450,0.010
'0:08.538',-1.420,0.015
'0:08.540',-1.430,0.015
'0:08.542',-1.405,0.015
'0:08.544',-1.370,0.010
'0:08.546',-1.330,0.000
'0:08.548',-1.335,-0.005
'0:08.550',-1.335,-0.015
'0:08.552',-1.400,-0.025
'0:08.554',-1.410,-0.025
'0:08.556',-1.430,-0.025
'0:08.558',-1.460,-0.020
'0:08.560',-1.410,-0.010
'0:08.562',-1.410,-0.005
'0:08.564',-1.375,0.000
'0:08.566',-1.375,0.005
'0:08.568',-1.355,0.005
'0:08.570',-1.355,0.000
'0:08.572',-1.315,-0.005
'0:08.574',-1.420,-0.015
'0:08.576',-1.430,-0.020
'0:08.578',-1.435,-0.020
'0:08.580',-1.475,-0.020
'0:08.582',-1.420,-0.020
'0:08.584',-1.440,-0.015
'0:08.586',-1.345,-0.010
'0:08.588',-1.330,-0.005
'0:08.590',-1.350,-0.005
'0:08.592',-1.415,-0.010
'0:08.594',-1.450,-0.015
'0:08.596',-1.445,-0.020
'0:08.598',-1.490,-0.025
'0:08.600',-1.480,-0.025
'0:08.602',-1.385,-0.025
'0:08.604',-1.395,-0.020
'0:08.606',-1.355,-0.010
'0:08.608',-1.330,0.000
'0:08.610',-1.350,0.005
'0:08.612',-1.395,0.010
'0:08.614',-1.405,0.010
'0:08.616',-1.450,0.010
'0:08.618',-1.500,0.000
'0:08.620',-1.485,-0.010
'0:08.622',-1.465,-0.020
'0:08.624',-1.415,-0.030
'0:08.626',-1.350,-0.035
'0:08.628',-1.365,-0.040
'0:08.630',-1.405,-0.035
'0:08.632',-1.410,-0.030
'0:08.634',-1.430,-0.025
'0:08.636',-1.430,-0.015
'0:08.638',-1.490,-0.010
'0:08.640',-1.475,-0.005
'0:08.642',-1.445,0.000
'0:08.644',-1.395,-0.005
'0:08.646',-1.375,-0.005
'0:08.648',-1.395,-0.015
'0:08.650',-1.355,-0.020
'0:08.652',-1.360,-0.025
'0:08.654',-1.435,-0.030
'0:08.656',-1.510,-0.030
'0:08.658',-1.510,-0.025
'0:08.660',-1.480,-0.020
'0:08.662',-1.450,-0.010
'0:08.664',-1.455,-0.005
'0:08.666',-1.335,0.000
'0:08.668',-1.335,0.005
'0:08.670',-1.365,0.005
'0:08.672',-1.370,0.000
'0:08.674',-1.410,-0.005
'0:08.676',-1.510,-0.010
'0:08.678',-1.525,-0.010
'0:08.680',-1.525,-0.015
'0:08.682',-1.500,-0.010
'0:08.684',-1.380,-0.010
'0:08.686',-1.335,-0.005
'0:08.688',-1.300,0.000
'0:08.690',-1.365,0.005
'0:08.692',-1.420,0.005
'0:08.694',-1.410,0.000
'0:08.696',-1.475,0.000
'0:08.698',-1.485,-0.005
'0:08.700',-1.460,-0.010
'0:08.702',-1.415,-0.015
'0:08.704',-1.395,-0.010
'0:08.706',-1.385,-0.005
'0:08.708',-1.410,0.005
'0:08.710',-1.350,0.010
'0:08.712',-1.390,0.020
'0:08.714',-1.390,0.020
'0:08.716',-1.440,0.020
'0:08.718',-1.470,0.020
'0:08.720',-1.470,0.010
'0:08.722',-1.425,0.005
'0:08.724',-1.370,0.000
'0:08.726',-1.330,0.000
'0:08.728',-1.335,0.000
'0:08.730',-1.335,0.010
'0:08.732',-1.435,0.020
'0:08.734',-1.375,0.030
'0:08.736',-1.455,0.040
'0:08.738',-1.475,0.040
'0:08.740',-1.405,0.040
'0:08.742',-1.395,0.035
'0:08.744',-1.390,0.030
'0:08.746',-1.315,0.020
'0:08.748',-1.330,0.015
'0:08.750',-1.365,0.010
'0:08.752',-1.380,0.005
'0:08.754',-1.415,0.010
'0:08.756',-1.450,0.015
'0:08.758',-1.490,0.020
'0:08.760',-1.445,0.020
'0:08.762',-1.420,0.025
'0:08.764',-1.405,0.020
'0:08.766',-1.320,0.020
'0:08.768',-1.335,0.015
'0:08.770',-1.355,0.005
'0:08.772',-1.400,0.000
'0:08.774',-1.460,0.000
'0:08.776',-1.510,-0.005
'0:08.778',-1.525,-0.010
'0:08.780',-1.515,-0.010
'0:08.782',-1.475,-0.010
'0:08.784',-1.450,-0.015
'0:08.786',-1.290,-0.015
'0:08.788',-1.350,-0.020
'0:08.790',-1.375,-0.025
'0:08.792',-1.400,-0.025
'0:08.794',-1.470,-0.030
'0:08.796',-1.520,-0.030
'0:08.798',-1.535,-0.035
'0:08.800',-1.445,-0.035
'0:08.802',-1.460,-0.035
'0:08.804',-1.410,-0.040
'0:08.806',-1.435,-0.040
'0:08.808',-1.350,-0.035
